Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
05/11/2021 12:00:00 AM,18 - 24 Years,19.8100127826938,0.398,0.271
05/11/2021 12:00:00 AM,25 - 49 Years,16.87596412538211,0.501,0.382
05/11/2021 12:00:00 AM,50 - 64 Years,12.364017151696231,0.68,0.563
05/11/2021 12:00:00 AM,65+ Years,7.2144382441589,0.855,0.765
05/10/2021 12:00:00 AM,<2 Years,5.680997324036,0,0
05/10/2021 12:00:00 AM,2 - 4 Years,12.18781795176587,0,0
05/10/2021 12:00:00 AM,5 - 11 Years,11.610932983060811,0,0
05/10/2021 12:00:00 AM,12 - 17 Years,18.3536955517192,0.107,0.056
05/10/2021 12:00:00 AM,18 - 24 Years,20.263366851625985,0.395,0.264
05/10/2021 12:00:00 AM,25 - 49 Years,17.229147832847836,0.498,0.376
05/10/2021 12:00:00 AM,50 - 64 Years,12.647798599697925,0.677,0.557
05/10/2021 12:00:00 AM,65+ Years,7.277597611937432,0.854,0.763
05/09/2021 12:00:00 AM,<2 Years,5.537331379063649,0,0
05/09/2021 12:00:00 AM,2 - 4 Years,11.885831499091305,0,0
05/09/2021 12:00:00 AM,5 - 11 Years,11.464289711821465,0,0
05/09/2021 12:00:00 AM,12 - 17 Years,18.328569148350322,0.106,0.054
05/09/2021 12:00:00 AM,18 - 24 Years,19.823249397845103,0.392,0.259
05/09/2021 12:00:00 AM,25 - 49 Years,16.801888141793793,0.496,0.371
05/09/2021 12:00:00 AM,50 - 64 Years,12.162645836194228,0.675,0.553
05/09/2021 12:00:00 AM,65+ Years,6.878028724568631,0.853,0.761
05/08/2021 12:00:00 AM,<2 Years,5.26486148342643,0,0
05/08/2021 12:00:00 AM,2 - 4 Years,11.010070786335064,0,0
05/08/2021 12:00:00 AM,5 - 11 Years,10.84808665082598,0,0
05/08/2021 12:00:00 AM,12 - 17 Years,17.68841691706603,0.106,0.052
05/08/2021 12:00:00 AM,18 - 24 Years,19.215310573395893,0.391,0.257
05/08/2021 12:00:00 AM,25 - 49 Years,16.158617591454526,0.495,0.369
05/08/2021 12:00:00 AM,50 - 64 Years,11.437300455101894,0.675,0.551
05/08/2021 12:00:00 AM,65+ Years,6.413979143735554,0.853,0.761
05/07/2021 12:00:00 AM,<2 Years,5.252476488170193,0,0
05/07/2021 12:00:00 AM,2 - 4 Years,10.944344323105893,0,0
05/07/2021 12:00:00 AM,5 - 11 Years,10.725046919820361,0,0
05/07/2021 12:00:00 AM,12 - 17 Years,17.7192538666551,0.105,0.049
05/07/2021 12:00:00 AM,18 - 24 Years,19.239892858676885,0.389,0.251
05/07/2021 12:00:00 AM,25 - 49 Years,16.09856313333114,0.493,0.364
05/07/2021 12:00:00 AM,50 - 64 Years,11.28905302666581,0.673,0.547
05/07/2021 12:00:00 AM,65+ Years,6.365882888774495,0.852,0.759
05/06/2021 12:00:00 AM,<2 Years,5.07165555742913,0,0
05/06/2021 12:00:00 AM,2 - 4 Years,10.713413506354756,0,0
05/06/2021 12:00:00 AM,5 - 11 Years,10.466412383216715,0,0
05/06/2021 12:00:00 AM,12 - 17 Years,17.52737951365642,0.103,0.046
05/06/2021 12:00:00 AM,18 - 24 Years,18.96948772058595,0.385,0.243
05/06/2021 12:00:00 AM,25 - 49 Years,15.796835778750866,0.49,0.356
05/06/2021 12:00:00 AM,50 - 64 Years,10.96735837721109,0.67,0.54
05/06/2021 12:00:00 AM,65+ Years,6.26308375042366,0.85,0.757
05/05/2021 12:00:00 AM,<2 Years,4.903219621944304,0,0
05/05/2021 12:00:00 AM,2 - 4 Years,10.23023518207545,0,0
05/05/2021 12:00:00 AM,5 - 11 Years,9.977768880080117,0,0
05/05/2021 12:00:00 AM,12 - 17 Years,16.835261311768313,0.101,0.043
05/05/2021 12:00:00 AM,18 - 24 Years,17.703500028614723,0.381,0.235
05/05/2021 12:00:00 AM,25 - 49 Years,14.84786951756767,0.487,0.349
05/05/2021 12:00:00 AM,50 - 64 Years,10.197062014755291,0.667,0.532
05/05/2021 12:00:00 AM,65+ Years,5.697820622062638,0.849,0.754
05/04/2021 12:00:00 AM,<2 Years,5.064224560275387,0,0
05/04/2021 12:00:00 AM,2 - 4 Years,10.745388542520299,0,0
05/04/2021 12:00:00 AM,5 - 11 Years,10.471936616037373,0,0
05/04/2021 12:00:00 AM,12 - 17 Years,17.58105864812629,0.099,0.04
05/04/2021 12:00:00 AM,18 - 24 Years,18.518024596675378,0.377,0.227
05/04/2021 12:00:00 AM,25 - 49 Years,15.487833104353884,0.483,0.341
05/04/2021 12:00:00 AM,50 - 64 Years,10.584139909829602,0.664,0.524
05/04/2021 12:00:00 AM,65+ Years,5.839731000711478,0.847,0.751
05/03/2021 12:00:00 AM,<2 Years,5.49398389566682,0,0
05/03/2021 12:00:00 AM,2 - 4 Years,11.656677073238253,0,0
05/03/2021 12:00:00 AM,5 - 11 Years,11.371884362821328,0,0
05/03/2021 12:00:00 AM,12 - 17 Years,19.00355571157783,0.098,0.037
05/03/2021 12:00:00 AM,18 - 24 Years,20.322931619806862,0.373,0.219
05/03/2021 12:00:00 AM,25 - 49 Years,17.01168190959928,0.48,0.334
05/03/2021 12:00:00 AM,50 - 64 Years,11.685665978392981,0.661,0.517
05/03/2021 12:00:00 AM,65+ Years,6.481895283982765,0.846,0.748
05/02/2021 12:00:00 AM,<2 Years,5.61783384822919,0,0
05/02/2021 12:00:00 AM,2 - 4 Years,11.988862171180275,0,0
05/02/2021 12:00:00 AM,5 - 11 Years,11.761091675186037,0,0
05/02/2021 12:00:00 AM,12 - 17 Years,19.72593980843299,0.097,0.035
05/02/2021 12:00:00 AM,18 - 24 Years,21.100110023690608,0.37,0.213
05/02/2021 12:00:00 AM,25 - 49 Years,17.563680265874364,0.477,0.328
05/02/2021 12:00:00 AM,50 - 64 Years,12.050268382785557,0.658,0.51
05/02/2021 12:00:00 AM,65+ Years,6.665823819438245,0.845,0.746
05/01/2021 12:00:00 AM,<2 Years,5.684712822612871,0,0
05/01/2021 12:00:00 AM,2 - 4 Years,12.226898551523757,0,0
05/01/2021 12:00:00 AM,5 - 11 Years,12.007171137197274,0,0
05/01/2021 12:00:00 AM,12 - 17 Years,20.13824124553135,0.096,0.034
05/01/2021 12:00:00 AM,18 - 24 Years,21.34876929403298,0.368,0.21
05/01/2021 12:00:00 AM,25 - 49 Years,17.865804456081005,0.476,0.325
05/01/2021 12:00:00 AM,50 - 64 Years,12.231661484348242,0.657,0.508
05/01/2021 12:00:00 AM,65+ Years,6.774172525669202,0.844,0.745
04/30/2021 12:00:00 AM,<2 Years,5.684712822612871,0,0
04/30/2021 12:00:00 AM,2 - 4 Years,12.363680650676354,0,0
04/30/2021 12:00:00 AM,5 - 11 Years,12.239691118648707,0,0
04/30/2021 12:00:00 AM,12 - 17 Years,20.402068480904536,0.093,0.031
04/30/2021 12:00:00 AM,18 - 24 Years,21.74161312227349,0.365,0.205
04/30/2021 12:00:00 AM,25 - 49 Years,18.18816726323231,0.473,0.32
04/30/2021 12:00:00 AM,50 - 64 Years,12.42940039731582,0.654,0.503
04/30/2021 12:00:00 AM,65+ Years,6.797956388012584,0.843,0.744
04/29/2021 12:00:00 AM,<2 Years,5.73425280363782,0,0
04/29/2021 12:00:00 AM,2 - 4 Years,12.500462749828953,0,0
04/29/2021 12:00:00 AM,5 - 11 Years,12.418475380844628,0,0
04/29/2021 12:00:00 AM,12 - 17 Years,20.67331942636398,0.091,0.029
04/29/2021 12:00:00 AM,18 - 24 Years,22.20536738882456,0.36,0.198
04/29/2021 12:00:00 AM,25 - 49 Years,18.598759857978983,0.468,0.312
04/29/2021 12:00:00 AM,50 - 64 Years,12.726122279346393,0.65,0.494
04/29/2021 12:00:00 AM,65+ Years,6.921103941923868,0.842,0.741
04/28/2021 12:00:00 AM,<2 Years,5.798654778970254,0,0
04/28/2021 12:00:00 AM,2 - 4 Years,12.699418530414547,0,0
04/28/2021 12:00:00 AM,5 - 11 Years,12.477233129937106,0,0
04/28/2021 12:00:00 AM,12 - 17 Years,20.987970523096944,0.088,0.027
04/28/2021 12:00:00 AM,18 - 24 Years,22.749959555049667,0.354,0.19
04/28/2021 12:00:00 AM,25 - 49 Years,18.953530907950178,0.463,0.304
04/28/2021 12:00:00 AM,50 - 64 Years,13.017622582733736,0.646,0.485
04/28/2021 12:00:00 AM,65+ Years,7.042930170149408,0.84,0.737
04/27/2021 12:00:00 AM,<2 Years,5.850671759046449,0,0
04/27/2021 12:00:00 AM,2 - 4 Years,12.78468529352266,0,0
04/27/2021 12:00:00 AM,5 - 11 Years,12.494810234366481,0,0
04/27/2021 12:00:00 AM,12 - 17 Years,21.09647090128072,0.086,0.024
04/27/2021 12:00:00 AM,18 - 24 Years,23.177785866190057,0.349,0.182
04/27/2021 12:00:00 AM,25 - 49 Years,19.204463302355602,0.458,0.297
04/27/2021 12:00:00 AM,50 - 64 Years,13.248734193986312,0.642,0.475
04/27/2021 12:00:00 AM,65+ Years,7.103446886556455,0.838,0.733
04/26/2021 12:00:00 AM,<2 Years,5.77760028703465,0,0
04/26/2021 12:00:00 AM,2 - 4 Years,12.814883938790118,0,0
04/26/2021 12:00:00 AM,5 - 11 Years,12.52293360145348,0,0
04/26/2021 12:00:00 AM,12 - 17 Years,21.067918170179727,0.083,0.022
04/26/2021 12:00:00 AM,18 - 24 Years,23.622630682524978,0.343,0.176
04/26/2021 12:00:00 AM,25 - 49 Years,19.256316490867427,0.453,0.289
04/26/2021 12:00:00 AM,50 - 64 Years,13.25804222548077,0.637,0.466
04/26/2021 12:00:00 AM,65+ Years,6.961272242770467,0.836,0.73
04/25/2021 12:00:00 AM,<2 Years,6.109518159901806,0,0
04/25/2021 12:00:00 AM,2 - 4 Years,13.530769470718647,0,0
04/25/2021 12:00:00 AM,5 - 11 Years,12.98747136137265,0,0
04/25/2021 12:00:00 AM,12 - 17 Years,21.754325825847634,0.081,0.021
04/25/2021 12:00:00 AM,18 - 24 Years,25.24884340111385,0.339,0.171
04/25/2021 12:00:00 AM,25 - 49 Years,20.5575405097215,0.449,0.284
04/25/2021 12:00:00 AM,50 - 64 Years,14.379319482825066,0.634,0.458
04/25/2021 12:00:00 AM,65+ Years,7.764902524839594,0.834,0.727
04/24/2021 12:00:00 AM,<2 Years,6.157819641401132,0,0
04/24/2021 12:00:00 AM,2 - 4 Years,13.61603623382676,0,0
04/24/2021 12:00:00 AM,5 - 11 Years,12.99701321806288,0,0
04/24/2021 12:00:00 AM,12 - 17 Years,21.738907351053093,0.079,0.02
04/24/2021 12:00:00 AM,18 - 24 Years,25.50553918779808,0.336,0.169
04/24/2021 12:00:00 AM,25 - 49 Years,20.753445030604176,0.447,0.282
04/24/2021 12:00:00 AM,50 - 64 Years,14.614290521770467,0.632,0.456
04/24/2021 12:00:00 AM,65+ Years,7.822776589875155,0.834,0.726
04/23/2021 12:00:00 AM,<2 Years,6.273000097284138,0,0
04/23/2021 12:00:00 AM,2 - 4 Years,13.85407261417024,0,0
04/23/2021 12:00:00 AM,5 - 11 Years,13.170775450421838,0,0
04/23/2021 12:00:00 AM,12 - 17 Years,21.95476599817661,0.076,0.019
04/23/2021 12:00:00 AM,18 - 24 Years,25.96409335553971,0.331,0.166
04/23/2021 12:00:00 AM,25 - 49 Years,21.0957818976159,0.443,0.277
04/23/2021 12:00:00 AM,50 - 64 Years,14.94120674986842,0.629,0.449
04/23/2021 12:00:00 AM,65+ Years,7.985299649221592,0.833,0.724
04/22/2021 12:00:00 AM,<2 Years,6.407996545577123,0,0
04/22/2021 12:00:00 AM,2 - 4 Years,14.141847939660122,0,0
04/22/2021 12:00:00 AM,5 - 11 Years,13.419868130335255,0,0
04/22/2021 12:00:00 AM,12 - 17 Years,22.132363985624796,0.073,0.018
04/22/2021 12:00:00 AM,18 - 24 Years,26.31060903075065,0.325,0.16
04/22/2021 12:00:00 AM,25 - 49 Years,21.447245984034044,0.437,0.27
04/22/2021 12:00:00 AM,50 - 64 Years,15.242242109908618,0.623,0.438
04/22/2021 12:00:00 AM,65+ Years,8.094969681138293,0.831,0.72
04/21/2021 12:00:00 AM,<2 Years,6.445151531345834,0,0
04/21/2021 12:00:00 AM,2 - 4 Years,14.275077257016548,0,0
04/21/2021 12:00:00 AM,5 - 11 Years,13.589612738824638,0,0
04/21/2021 12:00:00 AM,12 - 17 Years,22.277411859617846,0.07,0.016
04/21/2021 12:00:00 AM,18 - 24 Years,26.659015650983207,0.318,0.154
04/21/2021 12:00:00 AM,25 - 49 Years,21.700691670739786,0.431,0.262
04/21/2021 12:00:00 AM,50 - 64 Years,15.482888777814054,0.618,0.426
04/21/2021 12:00:00 AM,65+ Years,8.207282364426481,0.829,0.716
04/20/2021 12:00:00 AM,<2 Years,6.604917970151294,0,0
04/20/2021 12:00:00 AM,2 - 4 Years,14.580616491487286,0,0
04/20/2021 12:00:00 AM,5 - 11 Years,13.93663500055885,0,0
04/20/2021 12:00:00 AM,12 - 17 Years,22.734826611855777,0.066,0.015
04/20/2021 12:00:00 AM,18 - 24 Years,27.717944863087588,0.311,0.148
04/20/2021 12:00:00 AM,25 - 49 Years,22.575581948334666,0.425,0.254
04/20/2021 12:00:00 AM,50 - 64 Years,16.15715349826608,0.613,0.415
04/20/2021 12:00:00 AM,65+ Years,8.552412633542653,0.827,0.711
04/19/2021 12:00:00 AM,<2 Years,6.627210961612522,0,0
04/19/2021 12:00:00 AM,2 - 4 Years,14.502455291971515,0,0
04/19/2021 12:00:00 AM,5 - 11 Years,13.746300069737915,0,0
04/19/2021 12:00:00 AM,12 - 17 Years,22.562368116005768,0.063,0.014
04/19/2021 12:00:00 AM,18 - 24 Years,27.73779978581455,0.304,0.143
04/19/2021 12:00:00 AM,25 - 49 Years,22.56142814432761,0.419,0.248
04/19/2021 12:00:00 AM,50 - 64 Years,16.1607859008005,0.608,0.404
04/19/2021 12:00:00 AM,65+ Years,8.524929059279192,0.825,0.707
04/18/2021 12:00:00 AM,<2 Years,6.596248473471928,0,0
04/18/2021 12:00:00 AM,2 - 4 Years,14.470480255805972,0,0
04/18/2021 12:00:00 AM,5 - 11 Years,13.708132642976988,0,0
04/18/2021 12:00:00 AM,12 - 17 Years,22.47842308656885,0.061,0.013
04/18/2021 12:00:00 AM,18 - 24 Years,27.812964850423743,0.299,0.14
04/18/2021 12:00:00 AM,25 - 49 Years,22.452430625619087,0.414,0.243
04/18/2021 12:00:00 AM,50 - 64 Years,16.079056843776016,0.604,0.395
04/18/2021 12:00:00 AM,65+ Years,8.21547458367809,0.823,0.703
04/17/2021 12:00:00 AM,<2 Years,6.642072955920006,0,0
04/17/2021 12:00:00 AM,2 - 4 Years,14.598380400468143,0,0
04/17/2021 12:00:00 AM,5 - 11 Years,13.861806755988088,0,0
04/17/2021 12:00:00 AM,12 - 17 Years,22.887298195935085,0.059,0.012
04/17/2021 12:00:00 AM,18 - 24 Years,28.300355929745,0.296,0.138
04/17/2021 12:00:00 AM,25 - 49 Years,22.8482080236481,0.412,0.241
04/17/2021 12:00:00 AM,50 - 64 Years,16.36465449304492,0.602,0.391
04/17/2021 12:00:00 AM,65+ Years,8.34760715225243,0.822,0.702
04/16/2021 12:00:00 AM,<2 Years,6.721336925559925,0,0
04/16/2021 12:00:00 AM,2 - 4 Years,14.589498445977714,0,0
04/16/2021 12:00:00 AM,5 - 11 Years,13.927595346852318,0,0
04/16/2021 12:00:00 AM,12 - 17 Years,23.17568078005513,0.056,0.012
04/16/2021 12:00:00 AM,18 - 24 Years,28.690363340453082,0.29,0.135
04/16/2021 12:00:00 AM,25 - 49 Years,23.196100589428948,0.406,0.236
04/16/2021 12:00:00 AM,50 - 64 Years,16.70973273381498,0.598,0.384
04/16/2021 12:00:00 AM,65+ Years,8.460184100677765,0.821,0.699
04/15/2021 12:00:00 AM,<2 Years,6.694089935996202,0,0
04/15/2021 12:00:00 AM,2 - 4 Years,14.571734536996859,0,0
04/15/2021 12:00:00 AM,5 - 11 Years,13.824643735194554,0,0
04/15/2021 12:00:00 AM,12 - 17 Years,23.257912645625996,0.053,0.011
04/15/2021 12:00:00 AM,18 - 24 Years,29.14371740938527,0.282,0.13
04/15/2021 12:00:00 AM,25 - 49 Years,23.441345006523132,0.399,0.23
04/15/2021 12:00:00 AM,50 - 64 Years,17.07138381114834,0.592,0.372
04/15/2021 12:00:00 AM,65+ Years,8.591788138977806,0.819,0.693
04/14/2021 12:00:00 AM,<2 Years,6.731244921764914,0,0
04/14/2021 12:00:00 AM,2 - 4 Years,14.6658832545954,0,0
04/14/2021 12:00:00 AM,5 - 11 Years,13.940150421444725,0,0
04/14/2021 12:00:00 AM,12 - 17 Years,23.48804765830001,0.049,0.01
04/14/2021 12:00:00 AM,18 - 24 Years,29.740783299960203,0.273,0.126
04/14/2021 12:00:00 AM,25 - 49 Years,23.929717384037538,0.391,0.224
04/14/2021 12:00:00 AM,50 - 64 Years,17.50386673790292,0.585,0.36
04/14/2021 12:00:00 AM,65+ Years,8.797914945953774,0.816,0.687
04/13/2021 12:00:00 AM,<2 Years,6.692851436470579,0,0
04/13/2021 12:00:00 AM,2 - 4 Years,14.532653937238974,0,0
04/13/2021 12:00:00 AM,5 - 11 Years,13.87285522162941,0,0
04/13/2021 12:00:00 AM,12 - 17 Years,23.44407645240448,0.046,0.009
04/13/2021 12:00:00 AM,18 - 24 Years,29.727546684808903,0.265,0.122
04/13/2021 12:00:00 AM,25 - 49 Years,23.775216046839052,0.384,0.218
04/13/2021 12:00:00 AM,50 - 64 Years,17.510677492654967,0.578,0.348
04/13/2021 12:00:00 AM,65+ Years,8.798179211090924,0.814,0.681
04/12/2021 12:00:00 AM,<2 Years,6.689135937893708,0,0
04/12/2021 12:00:00 AM,2 - 4 Years,14.86306264428291,0,0
04/12/2021 12:00:00 AM,5 - 11 Years,14.00543680932526,0,0
04/12/2021 12:00:00 AM,12 - 17 Years,23.774717078553994,0.043,0.009
04/12/2021 12:00:00 AM,18 - 24 Years,30.460287880684696,0.257,0.118
04/12/2021 12:00:00 AM,25 - 49 Years,24.316235284118015,0.376,0.212
04/12/2021 12:00:00 AM,50 - 64 Years,18.036013709195704,0.571,0.337
04/12/2021 12:00:00 AM,65+ Years,9.023861638215894,0.811,0.675
04/11/2021 12:00:00 AM,<2 Years,6.581386479164444,0,0
04/11/2021 12:00:00 AM,2 - 4 Years,14.70674024525137,0,0
04/11/2021 12:00:00 AM,5 - 11 Years,13.793507150205377,0,0
04/11/2021 12:00:00 AM,12 - 17 Years,23.511460897802824,0.041,0.008
04/11/2021 12:00:00 AM,18 - 24 Years,30.3595950582837,0.249,0.114
04/11/2021 12:00:00 AM,25 - 49 Years,24.326288453319282,0.369,0.207
04/11/2021 12:00:00 AM,50 - 64 Years,18.127050797714645,0.564,0.327
04/11/2021 12:00:00 AM,65+ Years,9.014348093278542,0.808,0.669
04/10/2021 12:00:00 AM,<2 Years,6.534323497190742,0,0
04/10/2021 12:00:00 AM,2 - 4 Years,14.417188528863404,0,0
04/10/2021 12:00:00 AM,5 - 11 Years,13.60216781341705,0,0
04/10/2021 12:00:00 AM,12 - 17 Years,23.092306805240224,0.04,0.008
04/10/2021 12:00:00 AM,18 - 24 Years,30.20690124778829,0.245,0.112
04/10/2021 12:00:00 AM,25 - 49 Years,24.15908837607708,0.366,0.203
04/10/2021 12:00:00 AM,50 - 64 Years,18.129548074457063,0.561,0.323
04/10/2021 12:00:00 AM,65+ Years,8.975765383254835,0.807,0.667
04/09/2021 12:00:00 AM,<2 Years,6.35350256644968,0,0
04/09/2021 12:00:00 AM,2 - 4 Years,14.298170338691664,0,0
04/09/2021 12:00:00 AM,5 - 11 Years,13.443471670568986,0,0
04/09/2021 12:00:00 AM,12 - 17 Years,22.703989662266704,0.037,0.008
04/09/2021 12:00:00 AM,18 - 24 Years,29.967696702554,0.237,0.107
04/09/2021 12:00:00 AM,25 - 49 Years,23.946252201802793,0.358,0.198
04/09/2021 12:00:00 AM,50 - 64 Years,18.014219293989175,0.553,0.313
04/09/2021 12:00:00 AM,65+ Years,8.852353564206403,0.805,0.662
04/08/2021 12:00:00 AM,<2 Years,6.2606151020279,0,0
04/08/2021 12:00:00 AM,2 - 4 Years,13.94466854997261,0,0
04/08/2021 12:00:00 AM,5 - 11 Years,13.159726984780518,0,0
04/08/2021 12:00:00 AM,12 - 17 Years,22.219735342793836,0.034,0.007
04/08/2021 12:00:00 AM,18 - 24 Years,29.707219025826536,0.226,0.101
04/08/2021 12:00:00 AM,25 - 49 Years,23.718203995184467,0.348,0.189
04/08/2021 12:00:00 AM,50 - 64 Years,17.891625708452437,0.542,0.299
04/08/2021 12:00:00 AM,65+ Years,8.76699592490738,0.801,0.654
04/07/2021 12:00:00 AM,<2 Years,6.234606611989803,0,0
04/07/2021 12:00:00 AM,2 - 4 Years,13.873612914049184,0,0
04/07/2021 12:00:00 AM,5 - 11 Years,12.917665146638853,0,0
04/07/2021 12:00:00 AM,12 - 17 Years,21.839412964528595,0.031,0.007
04/07/2021 12:00:00 AM,18 - 24 Years,29.754965387622313,0.215,0.095
04/07/2021 12:00:00 AM,25 - 49 Years,23.682621067353654,0.337,0.182
04/07/2021 12:00:00 AM,50 - 64 Years,17.95360357669601,0.531,0.285
04/07/2021 12:00:00 AM,65+ Years,8.715728488300536,0.796,0.644
04/06/2021 12:00:00 AM,<2 Years,6.191259128592973,0,0
04/06/2021 12:00:00 AM,2 - 4 Years,13.80611005992193,0,0
04/06/2021 12:00:00 AM,5 - 11 Years,12.647479941410188,0,0
04/06/2021 12:00:00 AM,12 - 17 Years,21.585293657729743,0.029,0.006
04/06/2021 12:00:00 AM,18 - 24 Years,30.081626140106298,0.204,0.09
04/06/2021 12:00:00 AM,25 - 49 Years,23.87588001739389,0.327,0.175
04/06/2021 12:00:00 AM,50 - 64 Years,18.105256382508117,0.519,0.272
04/06/2021 12:00:00 AM,65+ Years,8.697494193837278,0.792,0.634
04/05/2021 12:00:00 AM,<2 Years,6.051308682197493,0,0
04/05/2021 12:00:00 AM,2 - 4 Years,13.408198498750737,0,0
04/05/2021 12:00:00 AM,5 - 11 Years,12.279365154360727,0,0
04/05/2021 12:00:00 AM,12 - 17 Years,21.054212859251248,0.026,0.006
04/05/2021 12:00:00 AM,18 - 24 Years,29.60699893968094,0.195,0.085
04/05/2021 12:00:00 AM,25 - 49 Years,23.610264704812923,0.317,0.168
04/05/2021 12:00:00 AM,50 - 64 Years,18.041235287838933,0.508,0.26
04/05/2021 12:00:00 AM,65+ Years,8.614250675635445,0.787,0.624
04/04/2021 12:00:00 AM,<2 Years,5.995576203544425,0,0
04/04/2021 12:00:00 AM,2 - 4 Years,13.132857909547454,0,0
04/04/2021 12:00:00 AM,5 - 11 Years,12.081497178784344,0,0
04/04/2021 12:00:00 AM,12 - 17 Years,20.62078240113815,0.025,0.005
04/04/2021 12:00:00 AM,18 - 24 Years,29.478414678211124,0.188,0.082
04/04/2021 12:00:00 AM,25 - 49 Years,23.51026212696869,0.31,0.164
04/04/2021 12:00:00 AM,50 - 64 Years,18.008089614712336,0.5,0.251
04/04/2021 12:00:00 AM,65+ Years,8.515679779478988,0.784,0.616
04/03/2021 12:00:00 AM,<2 Years,5.936128226314486,0,0
04/03/2021 12:00:00 AM,2 - 4 Years,13.24121775433068,0,0
04/03/2021 12:00:00 AM,5 - 11 Years,12.047347375892988,0,0
04/03/2021 12:00:00 AM,12 - 17 Years,20.555111119605865,0.024,0.005
04/03/2021 12:00:00 AM,18 - 24 Years,29.685473158077965,0.187,0.082
04/03/2021 12:00:00 AM,25 - 49 Years,23.686721702159435,0.308,0.163
04/03/2021 12:00:00 AM,50 - 64 Years,18.184034112473388,0.498,0.249
04/03/2021 12:00:00 AM,65+ Years,8.558226466559924,0.784,0.614
04/02/2021 12:00:00 AM,<2 Years,6.016630695480028,0,0
04/02/2021 12:00:00 AM,2 - 4 Years,13.273192790496225,0,0
04/02/2021 12:00:00 AM,5 - 11 Years,12.081999381768041,0,0
04/02/2021 12:00:00 AM,12 - 17 Years,20.62991927509047,0.023,0.005
04/02/2021 12:00:00 AM,18 - 24 Years,30.04144355839698,0.182,0.079
04/02/2021 12:00:00 AM,25 - 49 Years,23.850217980222222,0.303,0.159
04/02/2021 12:00:00 AM,50 - 64 Years,18.394259409153044,0.491,0.243
04/02/2021 12:00:00 AM,65+ Years,8.646226757230433,0.782,0.609
04/01/2021 12:00:00 AM,<2 Years,6.038923686941255,0,0
04/01/2021 12:00:00 AM,2 - 4 Years,13.317602562948366,0,0
04/01/2021 12:00:00 AM,5 - 11 Years,12.309497333382511,0,0
04/01/2021 12:00:00 AM,12 - 17 Years,20.917159749966476,0.021,0.005
04/01/2021 12:00:00 AM,18 - 24 Years,30.506616033714266,0.175,0.076
04/01/2021 12:00:00 AM,25 - 49 Years,24.122182662825043,0.294,0.154
04/01/2021 12:00:00 AM,50 - 64 Years,18.71913241082538,0.481,0.233
04/01/2021 12:00:00 AM,65+ Years,8.804257309245344,0.778,0.599
03/31/2021 12:00:00 AM,<2 Years,6.095894665119945,0,0
03/31/2021 12:00:00 AM,2 - 4 Years,13.733278033100413,0,0
03/31/2021 12:00:00 AM,5 - 11 Years,12.784581355959306,0,0
03/31/2021 12:00:00 AM,12 - 17 Years,21.71149672919614,0.019,0.004
03/31/2021 12:00:00 AM,18 - 24 Years,31.165137637491675,0.167,0.072
03/31/2021 12:00:00 AM,25 - 49 Years,24.789263350746268,0.284,0.148
03/31/2021 12:00:00 AM,50 - 64 Years,19.45423987372897,0.467,0.222
03/31/2021 12:00:00 AM,65+ Years,9.237652134169176,0.773,0.585
03/30/2021 12:00:00 AM,<2 Years,5.938605225365733,0,0
03/30/2021 12:00:00 AM,2 - 4 Years,13.653340442686558,0,0
03/30/2021 12:00:00 AM,5 - 11 Years,12.811198114095216,0,0
03/30/2021 12:00:00 AM,12 - 17 Years,21.565877800581067,0.017,0.004
03/30/2021 12:00:00 AM,18 - 24 Years,30.760948139121474,0.159,0.069
03/30/2021 12:00:00 AM,25 - 49 Years,24.54560627615755,0.275,0.143
03/30/2021 12:00:00 AM,50 - 64 Years,19.419050974176763,0.454,0.212
03/30/2021 12:00:00 AM,65+ Years,9.28654118454168,0.768,0.572
03/29/2021 12:00:00 AM,<2 Years,5.827140268059599,0,0
03/29/2021 12:00:00 AM,2 - 4 Years,13.568073679578445,0,0
03/29/2021 12:00:00 AM,5 - 11 Years,12.810193708127823,0,0
03/29/2021 12:00:00 AM,12 - 17 Years,21.525903977039672,0.016,0.004
03/29/2021 12:00:00 AM,18 - 24 Years,30.734002172563464,0.153,0.067
03/29/2021 12:00:00 AM,25 - 49 Years,24.56438982913888,0.267,0.139
03/29/2021 12:00:00 AM,50 - 64 Years,19.599990025422642,0.443,0.204
03/29/2021 12:00:00 AM,65+ Years,9.460691909922659,0.763,0.56
03/28/2021 12:00:00 AM,<2 Years,5.731775804586573,0,0
03/28/2021 12:00:00 AM,2 - 4 Years,13.548533379699505,0,0
03/28/2021 12:00:00 AM,5 - 11 Years,12.851876555774624,0,0
03/28/2021 12:00:00 AM,12 - 17 Years,21.667525523300608,0.015,0.004
03/28/2021 12:00:00 AM,18 - 24 Years,30.78033032559303,0.148,0.065
03/28/2021 12:00:00 AM,25 - 49 Years,24.580924646904126,0.261,0.136
03/28/2021 12:00:00 AM,50 - 64 Years,19.785015529519743,0.435,0.199
03/28/2021 12:00:00 AM,65+ Years,9.665233126075735,0.76,0.55
03/27/2021 12:00:00 AM,<2 Years,5.79741627944463,0,0
03/27/2021 12:00:00 AM,2 - 4 Years,13.66577517897316,0,0
03/27/2021 12:00:00 AM,5 - 11 Years,13.01559472845965,0,0
